bankcd,banknm,rivnm,rivdv,banklr,staddr,stchm,stchs,edaddr,edchm,edchs,len,plfwv,plfwl,plrivwith,bankwith,inslp,outslp,sttmx,sttmy,edtmx,edtmy,outstn,instn,gatecnt,pgatecnt,pipecnt,pumtcnt,bodysf,etcsf,mngrdtp,bkrdtp,hgebmttp,hgebmtst,bedtp,bedst,lwebmttp,lwebmtst,waystn,crstp,bedsoil
300162010007,침산제,유등천,국가,좌,대전광역시 중구 침산동,14,915,대전광역시 중구 침산동,13,555,904,,68.69~70.65,95~130,4,1:2.0,1:2.0~1:3.0,234859,307836,235643,308255,자연상태,"농경지, 비닐하우스 및 주거지로 이용중",,,,,양호,천단에 잡석 부설,비포장,,블록,양호,,,,,사행부,복단면,자갈
300162010008,침산제,유등천,국가,좌,대전광역시 중구 침산동,14,44,대전광역시 중구 침산동,13,555,1489,,68.66~72.91,95~130,5,1:2.0,1:2.0,234856,307817,235627,308529,농경지,농경지,2,0,3,0,양호,,비포장,,돌망태,보통,,,,,직선부,단단면,모래
300162020000,대화제,유등천,국가,우,대전광역시 대덕구 대화동,0,560,대전광역시 대덕구 대화동,0,0,765,1920,38.14~38.34,275~460,4,1:2.0,1:2.0,235590,318554,235672,319077,운동장 및 공원으로 이용중,농경지 및 주거지로 이용중,,,1,,양호,도로겸제방,,아스팔트,블록,양호,,,블록,양호,직선부,복단면,사질토
300162020001,구마니제,유등천,국가,우,대전광역시 대덕구 대화동,1,245,대전광역시 대덕구 대화동,0,705,480,1920,38.39~38.67,305~335,6,1:2.0,1:2.0,235848,318077,235614,318423,산책로로 이용중,상업지역으로 이용중이며 도로와 접하고 있다.,,1,,,양호,도로겸제방,,아스팔트,,,,,블록,양호,사행부,복단면,사질토
300162020002,오정제,유등천,국가,우,대전광역시 대덕구 오정동,2,640,대전광역시 대덕구 대화동,1,480,1280,1920,38.81~39.8,275~285,5,1:2.0,1:2.0,236287,316691,236053,317903,주차장 및 하상도로로 이용중,주거지 및 공장지대로 이용중,,3,1,,양호,도로겸제방,,아스팔트,블록,양호,,,블록,양호,사행부,복단면,사질토
300162020003,중촌제,유등천,국가,우,대전광역시 중구 태평동,4,550,대전광역시 중구 중촌동,2,820,1767,1310,40.34~44.69,165~235,6,1:2.0,1:2.0,235709,314847,236200,316506,나대지,주거지 및 공장지대로 이용중,,4,1,,양호,도로겸제방,,아스팔트,블록,양호,,,블록,양호,사행부,복단면,"자갈, 일반토사"
300162020004,태평제,유등천,국가,우,대전광역시 중구 유천동,7,40,대전광역시 중구 태평동,4,550,2430,1310,44.69~49.85,165~210,5,1:2.0,1:2.0,234662,312816,235706,314843,나대지,주거지 및 아파트단지로 이용중,,4,6,,양호,도로겸제방,,아스팔트,"블록, 돌붙임",양호,,,블록,양호,사행부,복단면,"자갈, 일반토사"
300162020005,유천제,유등천,국가,우,대전광역시 중구 산성동,8,720,대전광역시 중구 유천동,7,40,1705,1150,49.85~56.01,140~205,15,1:2.0,1:2.0,234403,311302,234663,312815,산책로로 이용중,"주거지, 상업지역, 아파트단지로 이용중",,5,2,,양호,도로겸제방,,아스팔트,블록,양호,,,블록,양호,사행부,복단면,"자갈, 일반토사"
300162020006,안영우안제,유등천,국가,우,대전광역시 중구 안영동,11,515,대전광역시 중구 사정동,8,855,2671,,56.17~64.69,75~160,,1:2.0,1:2.0,234515,309425,234420,311157,산책로 및 공원으로 이용중,주거지 및 아파트단지로 이용중,,4,5,,보통,도로겸제방,,아스팔트,블록,양호,,,블록,양호,사행부,복단면,자갈
300181010014,용호제,미호천,국가,좌,세종시 연기면 세종리,3,900,세종시 연기면 세종리,3,420,490,6890,25.81,473~669,,1:4.0∼1:8.0, 1:2.0~1:2.5,,,,,,,,,,,,,,,,,,,,,,,
300181010015,미호제,미호천,국가,좌,세종시 연동면 예양리,9,90,세종시 연동면 문주리,4,410,4007,,25.98,439~828,,1:3.0∼1:5.0,1:1.5~1:2.0,,,,,,,,,,,,,,,,,,,,,,,
300181010016,예양제,미호천,국가,좌,충청북도 청주시 흥덕구 강내면 사곡리,10,290,세종시 연동면 예양리,9,140,1174,5620,26.78,431~554,,1:2.0∼1:3.0,1:1.5~1:2.5,,,,,,,,,,,,,,,,,,,,,,,
300181010017,황탄제,미호천,국가,좌,충청북도 청주시 흥덕구 오송읍 오송리,13,890,충청북도 청주시 흥덕구 강내면 황탄리,12,810,1237,5620,28.15,664~771,,0.00071759259259,1:1.5~1:2.0,,,,,,,,,,,,,,,,,,,,,,,
300181010018,강내제1,미호천,국가,좌,충청북도 청주시 흥덕구 강내면 석화리,16,680,충청북도 청주시 흥덕구 강내면 석화리,16,10,600,5620,29.09,412~614,5,1:3.0∼1:3.5, 1:2.0~1:2.5,,,,,,,,,,,,,,,,,,,,,,,
300181010019,석화제,미호천,국가,좌,충청북도 청주시 흥덕구 옥산면 신촌리,17,580,충청북도 청주시 흥덕구 강내면 석화리,17,60,518,4325,29.65,323~331,,0.00071759259259,1:1.5~1:2.0,,,,,,,,,,,,,,,,,,,,,,,
300181010020,강내제2,미호천,국가,좌,충청북도 청주시 흥덕구 옥산면 가락리,21,90,충청북도 청주시 흥덕구 옥산면 신촌리,17,630,3485,4325,32.05,340~448,,1:2.0∼1:4.0,1:2.0,,,,,,,,,,,,,,,,,,,,,,,
300181010021,강서제,미호천,국가,좌,충청북도 청주시 흥덕구 원평동,27,320,충청북도 청주시 흥덕구 옥산면 가락리,21,180,6080,4200,35,329~532,,1:1.5∼1:3.0,1:1.5~1:2.5,,,,,,,,,,,,,,,,,,,,,,,
300181010022,북일제,미호천,국가,좌,충청북도 청주시 흥덕구 외하동,32,480,충청북도 청주시 흥덕구 원평동,27,530,4900,3460,37.64,449~579,,1:2.0∼1:5.0,1:1.5~1:2.5,,,,,,,,,,,,,,,,,,,,,,,
300181010023,팔결제,미호천,국가,좌,충청북도 청주시 흥덕구 오창읍 괴정리,32,980,충청북도 청주시 흥덕구 외하동,32,510,720,3460,37.84,469~511,,1:1.5∼1:3.0,1:1.5~1:2.5,,,,,,,,,,,,,,,,,,,,,,,
300181010024,북이제,미호천,국가,좌,충청북도 청주시 흥덕구 오창읍 화산리,37,360,충청북도 청주시 흥덕구 북이면 화상리,33,150,4460,,40.4,406~743,,1:2.5∼1:5.0,1:1.5~1:2.5,,,,,,,,,,,,,,,,,,,,,,,
300181010025,석성제,미호천,국가,좌,충청북도 청주시 흥덕구 오창읍 여천리,38,960,충청북도 청주시 청원구 북이면 석성리,38,50,910,2865,42.28,350~479,,1:2.0∼1:2.5,1:1.5~1:2.0,,,,,,,,,,,,,,,,,,,,,,,
300181020014,월산제,미호천,국가,우,세종시 연기면 세종리,1,340,세종시 연기면 세종리,0,0,1022,6890,24.9,308~462,,1:2.5∼1:5.5,1:1.0~1:2.0,,,,,,,,,,,,,,,,,,,,,,,
300181020015,보통제,미호천,국가,우,세종시 연기면 보통리,4,250,세종시 연기면 세종리,3,510,800,6890,25.92,428~644,,1:3.0∼1:6.0,1:1.0~1:2.0,,,,,,,,,,,,,,,,,,,,,,,
300181020016,보통제(구),미호천,국가,우,세종시 연기면 문주리,4,570,세종시 연기면 보통리,4,150,484,,26.02,428~687,8.3,1:1.5∼1:3.0,1:1.0~1:2.0,,,,,,,,,,,,,,,,,,,,,,,
300181020017,봉암제,미호천,국가,우,세종시 연서면 월하리,5,770,세종시 연기면 문주리,4,760,1050,,26.12,499~514,,1:3.0∼1:3.5,1:1.5~1:2.5,,,,,,,,,,,,,,,,,,,,,,,
300181020018,서면제,미호천,국가,우,세종시 연서면 월하리,7,770,세종시 연서면 월하리,5,890,1750,6060,26.44,495~620,,1:1.5∼1:3.0,1:1.5~1:2.5,,,,,,,,,,,,,,,,,,,,,,,
300181020019,번암제,미호천,국가,우,세종시 조치원읍 번암리,8,610,세종시 조치원읍 번암리,8,200,455,6060,26.65,719~828,,1:2.0∼1:3.0,1:1.0~1:1.5,,,,,,,,,,,,,,,,,,,,,,,
300181020020,강외제1,미호천,국가,우,충청북도 청주시 흥덕구 오송읍 서평리,9,30,세종시 조치원읍 번암리,8,690,440,5620,26.69,517~637,,1:2.0∼1:2.5,1:0.5~1:2.5,,,,,,,,,,,,,,,,,,,,,,,
300181020021,강외제2,미호천,국가,우,충청북도 청주시 흥덕구 강내면 석화리,16,370,충청북도 청주시 흥덕구 오송읍 서평리,9,140,6760,5620,29.24,410~919,,1:2.0∼1:5.0,1:0.5~1:2.5,,,,,,,,,,,,,,,,,,,,,,,
300181020022,옥산제,미호천,국가,우,충청북도 청주시 흥덕구 옥산면 가락리,22,460,충청북도 청주시 흥덕구 강내면 석화리,16,580,5960,,32.61,306~448,,1:2.0∼1:4.0,1:1.0~1:2.0,,,,,,,,,,,,,,,,,,,,,,,
300181020023,국사제,미호천,국가,우,충청북도 청주시 흥덕구 옥산면 국사리,23,670,충청북도 청주시 흥덕구 옥산면 가락리,22,600,1160,4200,33.13,329~348,,1:1.5∼1:2.0,1:0.5~1:1.5,,,,,,,,,,,,,,,,,,,,,,,
300181020024,하오창제,미호천,국가,우,충청북도 청주시 청원구 정북동(,28,610,충청북도 청주시 흥덕구 옥산면 소로리,23,870,4610,,35.43,405~614,,1:2.0∼1:2.5,1:1.0~1:2.0,,,,,,,,,,,,,,,,,,,,,,,
300181020025,상오창제,미호천,국가,우,충청북도 청주시 흥덕구 오창읍 도암리,34,290,충청북도 청주시 청원구 정북동,28,610,5460,,38.57,390~579,,1:1.5∼1:4.0,1:1.0~1:2.0,,,,,,,,,,,,,,,,,,,,,,,
300181020026,학소제,미호천,국가,우,충청북도 청주시 흥덕구 오창읍 유리,35,890,충청북도 청주시 흥덕구 오창읍 학소리,34,580,1420,2865,39.38,449~590,,1:3.0∼1:4.0,1:1.0~1:2.5,,,,,,,,,,,,,,,,,,,,,,,
300181020027,여천제,미호천,국가,우,충청북도 청주시 흥덕구 오창읍 여천리,38,470,충청북도 청주시 흥덕구 오창읍 유리,35,990,2590,2865,41.82,328~479,,1:2.5∼1:3.0,1:1.5~1:2.0,,,,,,,,,,,,,,,,,,,,,,,
300181020028,여천제(신),미호천,국가,우,충청북도 청주시 흥덕구 오창읍 여천리,39,485,충청북도 청주시 흥덕구 오창읍 여천리,38,430,878,2865,42.26,350~479,,1:2.5∼1:3.0,1:1.0~1:1.5,,,,,,,,,,,,,,,,,,,,,,,
300397010003,논산좌1제,논산천,국가,좌,충남 논산시 채운면 장화리,0,575,충남 논산시 채운면 장화리,2,720,2145,,9.34~8.92,278~330,5,1:3.0,1:1.0,,,,,,,,,,,,,,,,,,,,,,,
300397010004,논산좌2제,논산천,국가,좌,충남 논산시 등화동,2,720,충남 논산시 채운면 장화리,5,135,2415,,9.83~9.34,270~283,5,1:3.0,1:0.1~1:0.5,,,,,,,,,,,,,,,,,,,,,,,
300397010005,논산좌3제,논산천,국가,좌,충남 논산시 부창동,5,135,충남 논산시 등화동,6,590,1455,2585,10.07~9.83,280~286,5,1:3.0,1:0.2~1:0.5,,,,,,,,,,,,,,,,,,,,,,,
300397010006,논남1제,논산천,국가,좌,충남 논산시 덕지동,6,590,충남 논산시 부창동,9,502,2912,,10.7~10.07,226~349,5,1:3.0,1:2.0~1:2.5,,,,,,,,,,,,,,,,,,,,,,,
300397010007,논남2제,논산천,국가,좌,충남 논산시 은진면 성평리,9,502,충남 논산시 덕지동,13,657,4155,,11.21~10.7,211~256,5,1:3.0,1:2.0~1:2.5,,,,,,,,,,,,,,,,,,,,,,,
300397010008,논남3제,논산천,국가,좌,충남 논산시 가야곡면 종연리,13,657,충남 논산시 은진면 성평리,16,764,3302,,19.06~11.21,84~454,5,1:3.0,1:1.5~1:2.0,,,,,,,,,,,,,,,,,,,,,,,
300397020004,논산우1제,논산천,국가,우,충남 논산시 성동면 삼호리,0,0,충남 논산시 성동면 개척리,2,800,2800,,9.35~8.82,278~480,5,1:3.0,1:1.5~1:2.0,,,,,,,,,,,,,,,,,,,,,,,
300397020005,논산우2제,논산천,국가,우,충남 논산시 성동면 원봉리,2,800,충남 논산시 성동면 삼호리,5,690,2890,,9.92~9.35,270~283,5,1:3.0,1:2.0,,,,,,,,,,,,,,,,,,,,,,,
300397020006,논산우3제,논산천,국가,우,충남 논산시 광석면 산동리,5,690,충남 논산시 성동면 원봉리,8,76,2386,2585,10.35~9.92,271~293,5,1:3.0,1:0.5~1:1.0,,,,,,,,,,,,,,,,,,,,,,,
300397020007,논북1제,논산천,국가,우,충남 논산시 광석면 산동리,8,76,충남 논산시 광석면 산동리,9,205,1129,2585,10.59~10.35,274~349,5,1:3.0,1:1.0~1:1.5,,,,,,,,,,,,,,,,,,,,,,,
300397020008,논북2제,논산천,국가,우,충남 논산시 부적면 신교리,9,341,충남 논산시 부적면 왕덕리,13,656,4316,,11.21~10.66,211~256,5,1:3.0,1:1.5~1:2.5,,,,,,,,,,,,,,,,,,,,,,,
300397020009,논북3제,논산천,국가,우,충남 논산시 부적면 탑정리,13,657,충남 논산시 부적면 신교리,16,764,3302,,19.06~11.21,84~454,5,1:3.0,1:1.5~1:2.0,,,,,,,,,,,,,,,,,,,,,,,
300408010001,노남제,노성천,국가,좌,충남 논산시 부적면 덕평리,0,0,충남 논산시 부적면 덕평리,4,860,4860,,12.57~10.84,173~271,5,1:3.0,1:0.5,,,,,,,,,,,,,,,,,,,,,,,
300408020001,노북1제,노성천,국가,우,충남 논산시 광석면 산동리,0,0,충남 논산시 광석면 산동리,0,543,543,1565,10.75~10.84,180~207,5,1:3.0,1:1.0~1:1.5,,,,,,,,,,,,,,,,,,,,,,,
300408020002,노북2제,노성천,국가,우,충남 논산시 광석면 항월리,0,543,충남 논산시 광석면 항월리,4,860,4317,,12.57~10.75,173~271,5,1:3.0,1:1.0~1:1.5,,,,,,,,,,,,,,,,,,,,,,,
300423010004,강경좌1제,강경천,국가,좌,충남 논산시 강경읍 산양리,0,0,충남 논산시 강경읍 산양리,2,215,2215,1175,9.36~8.92,140~219,5,1:3.0,1:1.0~1:1.5,,,,,,,,,,,,,,,,,,,,,,,
300423010005,강경좌2제,강경천,국가,좌,충남 논산시 강경읍 채운리,2,215,충남 논산시 강경읍 채운리,3,791,1576,1175,9.66~9.36,154~217,5,1:3.0,1:1.0~1:3.0,,,,,,,,,,,,,,,,,,,,,,,
300423010006,무형좌1제,강경천,국가,좌,전북 익산시 망성면 무형리,4,395,전북 익산시 망성면 무형리,6,530,2135,,10.06~9.74,114~171,5,1:3.0,1:2.0~1:3.0,,,,,,,,,,,,,,,,,,,,,,,
300423020004,강경우1제,강경천,국가,우,충남 논산시 채운면 삼거리,0,0,충남 논산시 채운면 삼거리,2,215,2215,1175,9.36~8.92,140~219,5,1:3.0,1:2.0~1:3.0,,,,,,,,,,,,,,,,,,,,,,,
300423020005,강경우2제,강경천,국가,우,충남 논산시 채운면 삼거리,2,215,충남 논산시 채운면 삼거리,3,457,1242,1175,9.57~9.36,154~217,5,1:3.0,1:2.5~1:3.0,,,,,,,,,,,,,,,,,,,,,,,
300423020006,무형우1제,강경천,국가,우,충남 논산시 연무읍 신화리,3,457,충남 논산시 연무읍 신화리,4,808,1351,,9.79~9.57,108~215,5,1:3.0,1:1.0~1:2.5,,,,,,,,,,,,,,,,,,,,,,,
300423020007,무형우2제,강경천,국가,우,전북 익산시 망성면 무형리,4,808,전북 익산시 망성면 무형리,6,530,1722,,10.06~9.79,114~171,5,1:3.0,1:3.0~1:4.0,,,,,,,,,,,,,,,,,,,,,,,
301001010000,구강2제,금강,지방1급,좌,충청북도 영동군 양강면 구강리,67,120,충청북도 영동군 양강면 구강리,65,0,470,3960,114.29~113.99,250~330,5,1:2.0,1:2.0,263106,294796,263241,295523,밭으로 이용,"논, 밭(포도밭), 주거지로 이용",,1,4,,보통,,콘크리트,,블록,보통,,,,,사행부,단단면,"모래, 자갈"
301001010001,봉곡제,금강,지방1급,좌,충청북도 영동군 양산면 봉곡리,87,0,충청북도 영동군 양산면 봉곡리,79,0,1200,3960,119.08~116.56,200~375,2,1:2.0,1:2.0,261949,292334,262520,292924,솔나무밭이 있음,"논, 밭(비닐하우스)으로 이용",,,,,보통,,비포장,,,,,,,,사행부,단단면,"모래, 자갈"
301001010002,호탄제,금강,지방1급,좌,충청북도 영동군 양산면 호탄리,108,0,충청북도 영동군 양산면 수두리,104,0,700,3960,122.91~121.98,240~420,,1:2.0,1:2.0,257881,292527,258684,292958,,골재채취장으로 이용,,,,,보통,도로공사중(제방겸도로),비포장,,돌망태,보통,,,,,직선부,단단면,"모래, 자갈"
301001010003,호탄2제,금강,지방1급,좌,충청북도 영동군 양산면 호탄리,115,60,충청북도 영동군 양산면 호탄리,108,100,1490,3960,123.55~122.96,224~340,5,1:2.0,1:2.0,256958,291894,257739,292460,,"논, 밭, 주거지로 이용",,,4,,양호,신설제방,비포장,,"블록, 돌망태",양호,돌망태,양호,,,사행부,단단면,"모래, 자갈"
301001010004,대산제,금강,지방1급,좌,충청남도 금산군 제원면 대산리,24,20,충청남도 금산군 제원면 천내리,21,100,730,,131.04~130.60,315~450,4,1:2.0,1:2.0,250374,291140,251091,291364,,"논, 밭(인삼)으로 이용",,2,,,양호,,콘크리트,,돌망태,보통,,,,,사행부,단단면,"모래, 자갈"
301001010005,저곡제,금강,지방1급,좌,충청남도 금산군 제원면 저곡리,29,40,충청남도 금산군 제원면 저곡리,24,130,1010,,131.83~131.09,270~416,4,1:2.0,1:2.0,250982,290044,250444,290857,,"논, 밭(인삼)으로 이용",,1,,,양호,2003년도에 수로공사,비포장,,돌망태,보통,,,,,사행부,단단면,"모래, 자갈"
301001010006,평촌1제,금강,지방1급,좌,충청남도 금산군 부리면 예미리,84,0,충청남도 금산군 부리면 평촌리,78,100,1130,3060,143.89~142.73,190~270,3,1:2.0,1:2.0,252683,285855,251167,286433,고수부지가 잔디로 되어 있어 휴식공간으로 이용,"밭(인삼, 비닐하우스)으로 이용",,2,,,양호,,비포장,,돌망태,보통,,,,,직선부,단단면,"모래, 자갈"
301001010007,평촌제,금강,지방1급,좌,충청남도 금산군 부리면 평촌리,84,0,충청남도 금산군 부리면 평촌리,80,170,670,3060,143.34~143.89,190,3,,1:2.0,251162,286435,250397,287129,,"논, 밭(비닐하우스)으로 이용",,2,3,,양호,,비포장,,"돌붙임, 블록",양호,,,,,사행부,단단면,"모래, 자갈"
301001010008,방우제,금강,지방1급,좌,충청남도 금산군 부리면 방우리,6,120,충청남도 금산군 부리면 방우리,4,0,450,3910,158.31,177~388,3,1:2.0,1:2.0,256675,282001,256473,282288,"논, 밭으로 이용","논, 밭, 주거지로 이용",,,,,양호,,콘크리트,,돌망태,보통,,,,,사행부,단단면,"모래, 자갈"
